Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/01/2024
TIME       : 11:02:39
FILENAME   : C:\Users\lapcof_fieldPC\Documents\All Work\Proyectos vigentes\IslaArena\CTDs\DiverBatim\CSV\bati_240115110238_X1819.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =bati
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
  Location                =bati
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:00:17 12/01/24
  End date / time         =10:18:21 12/01/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/01/12 17:38:55,1039.567,26.263,55.584
2024/01/12 17:38:56,1040.792,26.263,55.588
2024/01/12 17:38:57,1040.383,26.270,55.604
2024/01/12 17:38:58,1041.492,26.277,55.608
2024/01/12 17:38:59,1039.392,26.283,55.596
2024/01/12 17:39:00,1039.683,26.287,55.628
2024/01/12 17:39:01,1039.567,26.300,55.620
2024/01/12 17:39:02,1040.792,26.307,55.608
2024/01/12 17:39:03,1042.192,26.303,55.616
2024/01/12 17:39:04,1042.192,26.303,55.616
2024/01/12 17:39:05,1041.083,26.300,55.600
2024/01/12 17:39:06,1042.600,26.297,55.608
2024/01/12 17:39:07,1042.717,26.300,55.624
2024/01/12 17:39:08,1043.008,26.307,55.608
2024/01/12 17:39:09,1043.417,26.310,55.544
2024/01/12 17:39:10,1041.492,26.310,55.552
2024/01/12 17:39:11,1040.267,26.307,55.608
2024/01/12 17:39:12,1042.717,26.317,55.572
2024/01/12 17:39:13,1042.308,26.327,55.568
2024/01/12 17:39:14,1041.900,26.333,55.560
2024/01/12 17:39:15,1041.200,26.323,55.556
2024/01/12 17:39:16,1041.317,26.323,55.556
2024/01/12 17:39:17,1042.308,26.327,55.588
2024/01/12 17:39:18,1042.017,26.333,55.556
2024/01/12 17:39:19,1042.833,26.330,55.596
2024/01/12 17:39:20,1043.125,26.340,55.576
2024/01/12 17:39:21,1043.008,26.340,55.600
2024/01/12 17:39:22,1040.092,26.357,55.580
2024/01/12 17:39:23,1041.608,26.350,55.580
2024/01/12 17:39:24,1042.308,26.343,55.552
2024/01/12 17:39:25,1042.308,26.327,55.548
2024/01/12 17:39:26,1044.233,26.317,55.544
2024/01/12 17:39:27,1042.833,26.313,55.556
2024/01/12 17:39:28,1042.892,26.310,55.536
2024/01/12 17:39:29,1042.017,26.307,55.608
2024/01/12 17:39:30,1042.892,26.310,55.520
2024/01/12 17:39:31,1042.483,26.310,55.540
2024/01/12 17:39:32,1042.833,26.307,55.592
2024/01/12 17:39:33,1040.500,26.307,55.604
2024/01/12 17:39:34,1039.158,26.307,55.604
2024/01/12 17:39:35,1039.392,26.307,55.592
2024/01/12 17:39:36,1041.725,26.307,55.612
2024/01/12 17:39:37,1044.117,26.313,55.556
2024/01/12 17:39:38,1045.050,26.310,55.508
2024/01/12 17:39:39,1045.050,26.307,55.600
2024/01/12 17:39:40,1044.758,26.307,55.612
2024/01/12 17:39:41,1045.167,26.307,55.600
2024/01/12 17:39:42,1045.050,26.307,55.592
2024/01/12 17:39:43,1043.417,26.303,55.596
2024/01/12 17:39:44,1044.233,26.303,55.604
2024/01/12 17:39:45,1044.000,26.303,55.608
2024/01/12 17:39:46,1043.708,26.303,55.604
2024/01/12 17:39:47,1042.075,26.303,55.600
2024/01/12 17:39:48,1041.608,26.300,55.588
2024/01/12 17:39:49,1041.900,26.297,55.592
2024/01/12 17:39:50,1041.900,26.297,55.596
2024/01/12 17:39:51,1041.725,26.300,55.592
2024/01/12 17:39:52,1039.567,26.293,55.604
2024/01/12 17:39:53,1040.908,26.297,55.608
2024/01/12 17:39:54,1041.083,26.300,55.596
2024/01/12 17:39:55,1040.267,26.307,55.600
2024/01/12 17:39:56,1041.667,26.310,55.548
2024/01/12 17:39:57,1041.083,26.310,55.552
2024/01/12 17:39:58,1039.275,26.303,55.616
2024/01/12 17:39:59,1039.567,26.300,55.596
2024/01/12 17:40:00,1040.092,26.300,55.600
2024/01/12 17:40:01,1039.800,26.300,55.616
2024/01/12 17:40:02,1039.683,26.317,55.552
2024/01/12 17:40:03,1039.567,26.317,55.544
2024/01/12 17:40:04,1044.933,26.307,55.604
2024/01/12 17:40:05,1041.317,26.307,55.616
2024/01/12 17:40:06,1044.758,26.313,55.560
2024/01/12 17:40:07,1042.075,26.310,55.548
2024/01/12 17:40:08,1043.825,26.307,55.616
2024/01/12 17:40:09,1039.683,26.310,55.560
2024/01/12 17:40:10,1037.758,26.313,55.548
2024/01/12 17:40:11,1040.383,26.307,55.620
2024/01/12 17:40:12,1037.350,26.303,55.616
2024/01/12 17:40:13,1040.792,26.300,55.612
2024/01/12 17:40:14,1038.458,26.297,55.600
2024/01/12 17:40:15,1039.275,26.297,55.592
2024/01/12 17:40:16,1039.392,26.297,55.600
2024/01/12 17:40:17,1038.575,26.297,55.592
2024/01/12 17:40:18,1039.683,26.293,55.604
2024/01/12 17:40:19,1040.558,26.293,55.600
2024/01/12 17:40:20,1039.683,26.297,55.604
2024/01/12 17:40:21,1038.983,26.297,55.608
2024/01/12 17:40:22,1039.042,26.293,55.612
2024/01/12 17:40:23,1038.575,26.297,55.624
2024/01/12 17:40:24,1037.642,26.300,55.616
2024/01/12 17:40:25,1038.750,26.293,55.628
2024/01/12 17:40:26,1039.392,26.300,55.624
2024/01/12 17:40:27,1039.392,26.297,55.600
2024/01/12 17:40:28,1038.750,26.290,55.596
2024/01/12 17:40:29,1038.458,26.283,55.568
2024/01/12 17:40:30,1037.758,26.283,55.612
2024/01/12 17:40:31,1038.633,26.287,55.612
2024/01/12 17:40:32,1038.050,26.287,55.600
2024/01/12 17:40:33,1038.050,26.283,55.620
2024/01/12 17:40:34,1038.283,26.283,55.612
2024/01/12 17:40:35,1038.283,26.283,55.600
2024/01/12 17:40:36,1038.283,26.283,55.620
2024/01/12 17:40:37,1040.092,26.283,55.600
2024/01/12 17:40:38,1038.750,26.277,55.608
2024/01/12 17:40:39,1037.875,26.267,55.592
2024/01/12 17:40:40,1037.875,26.267,55.592
2024/01/12 17:40:41,1039.158,26.270,55.588
2024/01/12 17:40:42,1038.633,26.263,55.592
2024/01/12 17:40:43,1037.875,26.267,55.560
2024/01/12 17:40:44,1039.158,26.273,55.604
2024/01/12 17:40:45,1037.233,26.267,55.604
2024/01/12 17:40:46,1037.642,26.273,55.612
2024/01/12 17:40:47,1039.158,26.273,55.592
2024/01/12 17:40:48,1038.983,26.273,55.608
2024/01/12 17:40:49,1039.567,26.270,55.592
2024/01/12 17:40:50,1039.158,26.267,55.580
2024/01/12 17:40:51,1039.042,26.270,55.588
2024/01/12 17:40:52,1038.458,26.273,55.592
2024/01/12 17:40:53,1038.633,26.270,55.608
2024/01/12 17:40:54,1038.458,26.267,55.560
2024/01/12 17:40:55,1038.167,26.260,55.580
2024/01/12 17:40:56,1038.458,26.253,55.608
2024/01/12 17:40:57,1042.192,26.250,55.640
2024/01/12 17:40:58,1042.308,26.267,55.608
2024/01/12 17:40:59,1042.075,26.270,55.556
2024/01/12 17:41:00,1041.842,26.243,55.604
2024/01/12 17:41:01,1041.200,26.230,55.632
2024/01/12 17:41:02,1040.558,26.253,55.664
2024/01/12 17:41:03,1040.500,26.277,55.576
2024/01/12 17:41:04,1039.683,26.257,55.528
2024/01/12 17:41:05,1039.683,26.237,55.620
2024/01/12 17:41:06,1042.192,26.250,55.652
2024/01/12 17:41:07,1042.017,26.277,55.616
2024/01/12 17:41:08,1041.083,26.297,55.600
2024/01/12 17:41:09,1041.783,26.303,55.580
2024/01/12 17:41:10,1040.792,26.303,55.576
2024/01/12 17:41:11,1038.633,26.303,55.580
2024/01/12 17:41:12,1039.683,26.313,55.528
2024/01/12 17:41:13,1039.975,26.317,55.508
2024/01/12 17:41:14,1040.908,26.323,55.516
2024/01/12 17:41:15,1039.567,26.317,55.488
2024/01/12 17:41:16,1038.167,26.307,55.552
2024/01/12 17:41:17,1037.933,26.303,55.564
2024/01/12 17:41:18,1037.467,26.307,55.576
2024/01/12 17:41:19,1041.317,26.307,55.568
2024/01/12 17:41:20,1041.317,26.307,55.576
2024/01/12 17:41:21,1040.092,26.313,55.540
2024/01/12 17:41:22,1039.042,26.320,55.540
2024/01/12 17:41:23,1040.092,26.323,55.524
2024/01/12 17:41:24,1041.492,26.327,55.552
2024/01/12 17:41:25,1043.650,26.333,55.552
2024/01/12 17:41:26,1044.408,26.337,55.540
2024/01/12 17:41:27,1042.483,26.337,55.360
2024/01/12 17:41:28,1042.425,26.340,55.552
2024/01/12 17:41:29,1043.242,26.347,55.564
2024/01/12 17:41:30,1041.667,26.353,55.524
2024/01/12 17:41:31,1043.708,26.353,55.516
2024/01/12 17:41:32,1042.833,26.350,55.548
2024/01/12 17:41:33,1043.417,26.350,55.544
2024/01/12 17:41:34,1044.000,26.353,55.548
2024/01/12 17:41:35,1043.300,26.353,55.560
2024/01/12 17:41:36,1044.525,26.350,55.536
2024/01/12 17:41:37,1043.417,26.350,55.548
2024/01/12 17:41:38,1042.425,26.350,55.532
2024/01/12 17:41:39,1042.017,26.347,55.540
2024/01/12 17:41:40,1040.908,26.347,55.556
2024/01/12 17:41:41,1042.717,26.353,55.528
2024/01/12 17:41:42,1041.608,26.357,55.552
2024/01/12 17:41:43,1039.975,26.357,55.548
2024/01/12 17:41:44,1040.383,26.353,55.560
2024/01/12 17:41:45,1042.308,26.357,55.524
2024/01/12 17:41:46,1041.200,26.357,55.548
2024/01/12 17:41:47,1040.500,26.357,55.552
2024/01/12 17:41:48,1040.908,26.357,55.536
2024/01/12 17:41:49,1039.683,26.360,55.560
2024/01/12 17:41:50,1039.567,26.363,55.508
2024/01/12 17:41:51,1039.567,26.360,55.556
2024/01/12 17:41:52,1038.983,26.357,55.540
2024/01/12 17:41:53,1039.392,26.350,55.544
2024/01/12 17:41:54,1042.425,26.350,55.556
2024/01/12 17:41:55,1039.392,26.347,55.540
2024/01/12 17:41:56,1038.750,26.337,55.500
2024/01/12 17:41:57,1040.383,26.320,55.508
2024/01/12 17:41:58,1040.092,26.313,55.516
2024/01/12 17:41:59,1039.800,26.313,55.512
2024/01/12 17:42:00,1037.467,26.317,55.500
2024/01/12 17:42:01,1040.675,26.313,55.508
2024/01/12 17:42:02,1039.683,26.317,55.516
2024/01/12 17:42:03,1038.750,26.317,55.508
2024/01/12 17:42:04,1038.867,26.310,55.504
2024/01/12 17:42:05,1038.458,26.303,55.548
2024/01/12 17:42:06,1039.392,26.307,55.544
2024/01/12 17:42:07,1039.158,26.323,55.536
2024/01/12 17:42:08,1038.867,26.327,55.540
2024/01/12 17:42:09,1036.942,26.327,55.524
2024/01/12 17:42:10,1037.642,26.313,55.516
2024/01/12 17:42:11,1036.650,26.313,55.552
2024/01/12 17:42:12,1037.875,26.317,55.556
2024/01/12 17:42:13,1038.050,26.317,55.516
2024/01/12 17:42:14,1038.983,26.290,55.560
2024/01/12 17:42:15,1038.283,26.277,55.568
2024/01/12 17:42:16,1037.525,26.270,55.548
2024/01/12 17:42:17,1037.058,26.260,55.564
2024/01/12 17:42:18,1037.875,26.257,55.568
2024/01/12 17:42:19,1038.050,26.253,55.600
2024/01/12 17:42:20,1037.642,26.253,55.616
2024/01/12 17:42:21,1037.875,26.250,55.612
2024/01/12 17:42:22,1037.875,26.250,55.636
2024/01/12 17:42:23,1040.675,26.260,55.560
2024/01/12 17:42:24,1039.158,26.260,55.576
2024/01/12 17:42:25,1038.342,26.263,55.588
2024/01/12 17:42:26,1036.358,26.267,55.580
2024/01/12 17:42:27,1037.117,26.263,55.584
2024/01/12 17:42:28,1037.350,26.267,55.588
2024/01/12 17:42:29,1037.875,26.277,55.608
2024/01/12 17:42:30,1035.833,26.283,55.596
2024/01/12 17:42:31,1038.050,26.277,55.612
2024/01/12 17:42:32,1036.942,26.277,55.620
2024/01/12 17:42:33,1037.233,26.287,55.608
2024/01/12 17:42:34,1037.058,26.277,55.604
2024/01/12 17:42:35,1035.133,26.277,55.592
2024/01/12 17:42:36,1036.533,26.280,55.592
2024/01/12 17:42:37,1038.283,26.273,55.596
2024/01/12 17:42:38,1038.458,26.277,55.596
2024/01/12 17:42:39,1037.758,26.280,55.580
2024/01/12 17:42:40,1037.058,26.273,55.600
2024/01/12 17:42:41,1038.283,26.280,55.608
2024/01/12 17:42:42,1038.050,26.277,55.616
2024/01/12 17:42:43,1038.983,26.277,55.596
2024/01/12 17:42:44,1037.758,26.280,55.616
2024/01/12 17:42:45,1037.758,26.287,55.620
2024/01/12 17:42:46,1038.750,26.290,55.608
2024/01/12 17:42:47,1036.533,26.290,55.604
2024/01/12 17:42:48,1038.283,26.283,55.604
2024/01/12 17:42:49,1036.300,26.287,55.584
2024/01/12 17:42:50,1036.942,26.287,55.612
2024/01/12 17:42:51,1038.167,26.290,55.612
2024/01/12 17:42:52,1038.283,26.290,55.620
2024/01/12 17:42:53,1040.908,26.297,55.612
2024/01/12 17:42:54,1037.350,26.300,55.612
2024/01/12 17:42:55,1041.083,26.300,55.616
2024/01/12 17:42:56,1040.500,26.300,55.616
2024/01/12 17:42:57,1042.717,26.303,55.608
2024/01/12 17:42:58,1043.592,26.303,55.584
2024/01/12 17:42:59,1042.892,26.303,55.612
2024/01/12 17:43:00,1043.125,26.303,55.616
2024/01/12 17:43:01,1044.933,26.303,55.604
2024/01/12 17:43:02,1048.608,26.307,55.620
2024/01/12 17:43:03,1046.158,26.313,55.560
2024/01/12 17:43:04,1045.167,26.313,55.580
2024/01/12 17:43:05,1046.683,26.317,55.576
2024/01/12 17:43:06,1043.825,26.317,55.560
2024/01/12 17:43:07,1044.642,26.320,55.564
2024/01/12 17:43:08,1044.408,26.320,55.568
2024/01/12 17:43:09,1045.750,26.323,55.576
2024/01/12 17:43:10,1043.125,26.323,55.568
2024/01/12 17:43:11,1044.817,26.327,55.564
2024/01/12 17:43:12,1043.942,26.323,55.576
2024/01/12 17:43:13,1044.233,26.323,55.568
2024/01/12 17:43:14,1043.300,26.320,55.572
2024/01/12 17:43:15,1047.150,26.320,55.544
2024/01/12 17:43:16,1044.000,26.320,55.568
2024/01/12 17:43:17,1044.758,26.323,55.572
2024/01/12 17:43:18,1045.925,26.320,55.544
2024/01/12 17:43:19,1047.792,26.323,55.592
2024/01/12 17:43:20,1047.442,26.327,55.568
2024/01/12 17:43:21,1047.267,26.323,55.576
2024/01/12 17:43:22,1051.817,26.323,55.560
2024/01/12 17:43:23,1047.967,26.327,55.576
2024/01/12 17:43:24,1047.267,26.327,55.584
2024/01/12 17:43:25,1046.858,26.323,55.584
2024/01/12 17:43:26,1046.975,26.323,55.580
2024/01/12 17:43:27,1046.858,26.323,55.548
2024/01/12 17:43:28,1047.150,26.320,55.568
2024/01/12 17:43:29,1048.492,26.320,55.576
2024/01/12 17:43:30,1045.167,26.317,55.568
2024/01/12 17:43:31,1045.633,26.317,55.580
2024/01/12 17:43:32,1042.600,26.320,55.576
2024/01/12 17:43:33,1043.825,26.320,55.568
2024/01/12 17:43:34,1044.525,26.323,55.588
2024/01/12 17:43:35,1042.192,26.323,55.568
2024/01/12 17:43:36,1043.008,26.320,55.576
2024/01/12 17:43:37,1041.492,26.320,55.580
2024/01/12 17:43:38,1041.492,26.320,55.580
2024/01/12 17:43:39,1041.083,26.320,55.576
2024/01/12 17:43:40,1041.492,26.317,55.572
2024/01/12 17:43:41,1041.725,26.313,55.576
2024/01/12 17:43:42,1039.158,26.313,55.572
2024/01/12 17:43:43,1039.858,26.310,55.568
2024/01/12 17:43:44,1040.558,26.310,55.580
2024/01/12 17:43:45,1039.975,26.303,55.604
2024/01/12 17:43:46,1039.158,26.307,55.636
2024/01/12 17:43:47,1038.867,26.307,55.624
2024/01/12 17:43:48,1038.283,26.300,55.628
2024/01/12 17:43:49,1037.642,26.303,55.620
2024/01/12 17:43:50,1035.833,26.300,55.616
2024/01/12 17:43:51,1040.908,26.297,55.624
2024/01/12 17:43:52,1038.867,26.297,55.612
2024/01/12 17:43:53,1038.867,26.297,55.620
2024/01/12 17:43:54,1036.417,26.293,55.620
2024/01/12 17:43:55,1038.983,26.300,55.628
2024/01/12 17:43:56,1039.800,26.297,55.584
2024/01/12 17:43:57,1038.050,26.297,55.632
2024/01/12 17:43:58,1037.933,26.293,55.624
2024/01/12 17:43:59,1037.758,26.287,55.616
2024/01/12 17:44:00,1037.642,26.290,55.608
2024/01/12 17:44:01,1036.300,26.287,55.628
2024/01/12 17:44:02,1037.233,26.290,55.584
2024/01/12 17:44:03,1037.875,26.283,55.604
2024/01/12 17:44:04,1038.983,26.280,55.604
2024/01/12 17:44:05,1037.525,26.287,55.528
2024/01/12 17:44:06,1037.933,26.287,55.608
2024/01/12 17:44:07,1037.117,26.287,55.600
2024/01/12 17:44:08,1038.867,26.287,55.424
2024/01/12 17:44:09,1038.050,26.287,55.616
2024/01/12 17:44:10,1036.825,26.280,55.592
2024/01/12 17:44:11,1038.167,26.277,55.588
2024/01/12 17:44:12,1039.683,26.273,55.596
2024/01/12 17:44:13,1038.575,26.273,55.588
2024/01/12 17:44:14,1036.417,26.270,55.564
2024/01/12 17:44:15,1038.458,26.273,55.592
2024/01/12 17:44:16,1037.875,26.277,55.592
2024/01/12 17:44:17,1036.358,26.280,55.592
2024/01/12 17:44:18,1036.533,26.273,55.580
2024/01/12 17:44:19,1038.750,26.267,55.584
2024/01/12 17:44:20,1039.042,26.270,55.592
2024/01/12 17:44:21,1038.283,26.267,55.580
2024/01/12 17:44:22,1038.167,26.267,55.592
2024/01/12 17:44:23,1039.683,26.263,55.576
2024/01/12 17:44:24,1035.950,26.267,55.600
2024/01/12 17:44:25,1037.233,26.270,55.588
2024/01/12 17:44:26,1037.875,26.267,55.580
2024/01/12 17:44:27,1037.233,26.260,55.568
2024/01/12 17:44:28,1038.283,26.260,55.576
2024/01/12 17:44:29,1037.233,26.260,55.580
2024/01/12 17:44:30,1037.233,26.263,55.572
2024/01/12 17:44:31,1037.525,26.263,55.576
2024/01/12 17:44:32,1036.125,26.263,55.588
2024/01/12 17:44:33,1038.283,26.267,55.568
2024/01/12 17:44:34,1034.725,26.267,55.552
2024/01/12 17:44:35,1035.425,26.277,55.428
2024/01/12 17:44:36,1036.358,26.297,55.532
2024/01/12 17:44:37,1036.358,26.300,55.540
2024/01/12 17:44:38,1035.833,26.293,55.536
2024/01/12 17:44:39,1035.600,26.287,55.564
2024/01/12 17:44:40,1035.425,26.290,55.508
2024/01/12 17:44:41,1036.242,26.297,55.524
2024/01/12 17:44:42,1035.542,26.300,55.524
2024/01/12 17:44:43,1036.358,26.300,55.368
2024/01/12 17:44:44,1036.417,26.293,55.496
2024/01/12 17:44:45,1035.308,26.290,55.380
2024/01/12 17:44:46,1035.717,26.297,55.532
2024/01/12 17:44:47,1035.542,26.307,55.564
2024/01/12 17:44:48,1035.717,26.313,54.340
2024/01/12 17:44:49,1035.833,26.307,55.540
2024/01/12 17:44:50,1036.125,26.310,55.468
2024/01/12 17:44:51,1035.425,26.307,55.536
2024/01/12 17:44:52,1036.300,26.310,55.464
2024/01/12 17:44:53,1035.542,26.307,55.524
2024/01/12 17:44:54,1035.717,26.303,55.536
2024/01/12 17:44:55,1037.642,26.307,55.560
2024/01/12 17:44:56,1038.867,26.307,55.560
2024/01/12 17:44:57,1038.983,26.317,55.496
2024/01/12 17:44:58,1040.500,26.317,55.508
2024/01/12 17:44:59,1042.192,26.313,55.508
2024/01/12 17:45:00,1041.317,26.313,55.500
2024/01/12 17:45:01,1042.192,26.313,55.504
2024/01/12 17:45:02,1043.300,26.310,55.508
2024/01/12 17:45:03,1044.350,26.313,55.504
2024/01/12 17:45:04,1045.750,26.317,55.516
2024/01/12 17:45:05,1045.050,26.317,55.504
2024/01/12 17:45:06,1045.225,26.320,55.504
2024/01/12 17:45:07,1043.417,26.320,55.524
2024/01/12 17:45:08,1045.225,26.320,55.520
2024/01/12 17:45:09,1044.117,26.320,55.516
2024/01/12 17:45:10,1043.592,26.320,55.500
2024/01/12 17:45:11,1044.642,26.323,55.500
2024/01/12 17:45:12,1043.417,26.320,55.508
2024/01/12 17:45:13,1044.758,26.317,55.504
2024/01/12 17:45:14,1042.600,26.320,55.508
2024/01/12 17:45:15,1043.242,26.317,55.512
2024/01/12 17:45:16,1042.600,26.317,55.504
2024/01/12 17:45:17,1044.408,26.320,55.516
2024/01/12 17:45:18,1043.533,26.317,55.496
2024/01/12 17:45:19,1043.242,26.313,55.520
2024/01/12 17:45:20,1044.117,26.313,55.500
2024/01/12 17:45:21,1043.650,26.313,55.500
2024/01/12 17:45:22,1042.833,26.313,55.500
2024/01/12 17:45:23,1041.083,26.317,55.508
2024/01/12 17:45:24,1041.492,26.313,55.508
2024/01/12 17:45:25,1040.967,26.310,55.528
2024/01/12 17:45:26,1041.900,26.310,55.516
2024/01/12 17:45:27,1040.267,26.307,55.568
2024/01/12 17:45:28,1040.558,26.310,55.512
2024/01/12 17:45:29,1041.083,26.317,55.516
2024/01/12 17:45:30,1039.392,26.307,55.552
2024/01/12 17:45:31,1041.083,26.303,55.556
2024/01/12 17:45:32,1045.225,26.303,55.548
2024/01/12 17:45:33,1043.650,26.307,55.564
2024/01/12 17:45:34,1043.942,26.307,55.564
2024/01/12 17:45:35,1041.900,26.307,55.580
2024/01/12 17:45:36,1041.900,26.307,55.568
2024/01/12 17:45:37,1043.125,26.307,55.572
2024/01/12 17:45:38,1042.308,26.303,55.572
2024/01/12 17:45:39,1042.717,26.297,55.568
2024/01/12 17:45:40,1040.792,26.293,55.556
2024/01/12 17:45:41,1045.517,26.293,55.580
2024/01/12 17:45:42,1039.158,26.297,55.572
2024/01/12 17:45:43,1041.492,26.297,55.568
2024/01/12 17:45:44,1040.967,26.293,55.556
2024/01/12 17:45:45,1040.267,26.287,55.572
2024/01/12 17:45:46,1040.383,26.283,54.780
2024/01/12 17:45:47,1040.383,26.280,55.556
2024/01/12 17:45:48,1041.200,26.277,55.576
2024/01/12 17:45:49,1041.725,26.273,55.568
2024/01/12 17:45:50,1037.875,26.273,55.572
2024/01/12 17:45:51,1041.200,26.273,55.576
2024/01/12 17:45:52,1041.900,26.273,55.564
2024/01/12 17:45:53,1041.900,26.270,55.576
2024/01/12 17:45:54,1041.900,26.267,55.552
2024/01/12 17:45:55,1038.867,26.263,55.556
2024/01/12 17:45:56,1037.233,26.263,55.532
2024/01/12 17:45:57,1037.117,26.263,55.544
2024/01/12 17:45:58,1038.458,26.263,55.540
2024/01/12 17:45:59,1037.233,26.263,55.544
2024/01/12 17:46:00,1037.233,26.263,55.548
2024/01/12 17:46:01,1039.042,26.263,55.564
2024/01/12 17:46:02,1037.758,26.267,55.552
2024/01/12 17:46:03,1042.483,26.263,55.572
2024/01/12 17:46:04,1041.083,26.263,55.576
2024/01/12 17:46:05,1040.675,26.263,55.568
2024/01/12 17:46:06,1042.717,26.267,55.584
2024/01/12 17:46:07,1041.900,26.267,55.572
2024/01/12 17:46:08,1041.492,26.267,55.588
2024/01/12 17:46:09,1041.783,26.270,55.580
2024/01/12 17:46:10,1043.008,26.273,55.584
2024/01/12 17:46:11,1041.317,26.273,55.556
2024/01/12 17:46:12,1042.075,26.270,55.588
2024/01/12 17:46:13,1041.725,26.267,55.568
2024/01/12 17:46:14,1041.317,26.267,55.576
2024/01/12 17:46:15,1041.083,26.270,55.568
2024/01/12 17:46:16,1040.675,26.273,55.576
2024/01/12 17:46:17,1042.017,26.273,55.564
2024/01/12 17:46:18,1041.200,26.273,55.588
2024/01/12 17:46:19,1042.483,26.270,55.568
2024/01/12 17:46:20,1043.942,26.273,55.588
2024/01/12 17:46:21,1043.533,26.277,55.596
2024/01/12 17:46:22,1041.900,26.277,55.584
2024/01/12 17:46:23,1041.083,26.280,55.592
2024/01/12 17:46:24,1039.567,26.280,55.568
2024/01/12 17:46:25,1040.675,26.283,55.584
2024/01/12 17:46:26,1042.308,26.283,55.576
2024/01/12 17:46:27,1039.567,26.283,55.592
2024/01/12 17:46:28,1041.725,26.283,55.616
2024/01/12 17:46:29,1040.092,26.283,55.592
2024/01/12 17:46:30,1039.158,26.283,55.600
2024/01/12 17:46:31,1038.283,26.283,55.604
2024/01/12 17:46:32,1037.642,26.287,55.600
2024/01/12 17:46:33,1038.458,26.283,55.600
2024/01/12 17:46:34,1037.350,26.280,55.408
2024/01/12 17:46:35,1038.167,26.283,55.596
2024/01/12 17:46:36,1037.525,26.287,55.608
2024/01/12 17:46:37,1039.042,26.293,55.612
2024/01/12 17:46:38,1040.092,26.290,55.596
2024/01/12 17:46:39,1037.758,26.290,55.612
2024/01/12 17:46:40,1038.283,26.290,55.492
2024/01/12 17:46:41,1040.150,26.293,55.552
2024/01/12 17:46:42,1042.717,26.290,55.596
2024/01/12 17:46:43,1042.600,26.293,55.588
2024/01/12 17:46:44,1041.083,26.290,55.600
2024/01/12 17:46:45,1042.483,26.293,55.616
2024/01/12 17:46:46,1046.975,26.297,55.612
2024/01/12 17:46:47,1045.342,26.297,55.600
2024/01/12 17:46:48,1045.342,26.297,55.600
2024/01/12 17:46:49,1043.417,26.300,55.580
2024/01/12 17:46:50,1045.867,26.300,55.616
2024/01/12 17:46:51,1046.333,26.303,55.612
2024/01/12 17:46:52,1045.925,26.303,55.624
2024/01/12 17:46:53,1043.650,26.307,55.616
2024/01/12 17:46:54,1044.758,26.307,55.624
2024/01/12 17:46:55,1041.083,26.307,55.616
2024/01/12 17:46:56,1041.083,26.307,55.620
2024/01/12 17:46:57,1043.417,26.307,55.640
2024/01/12 17:46:58,1042.717,26.310,55.572
2024/01/12 17:46:59,1042.833,26.307,55.612
2024/01/12 17:47:00,1043.125,26.307,55.624
2024/01/12 17:47:01,1043.242,26.307,55.624
2024/01/12 17:47:02,1045.167,26.307,55.620
2024/01/12 17:47:03,1045.342,26.307,55.624
2024/01/12 17:47:04,1044.233,26.303,55.620
2024/01/12 17:47:05,1043.300,26.303,55.624
2024/01/12 17:47:06,1041.083,26.300,55.628
2024/01/12 17:47:07,1041.783,26.303,55.624
2024/01/12 17:47:08,1040.267,26.303,55.620
2024/01/12 17:47:09,1044.117,26.303,55.608
2024/01/12 17:47:10,1045.225,26.303,55.616
2024/01/12 17:47:11,1047.150,26.303,55.612
2024/01/12 17:47:12,1048.783,26.300,55.588
2024/01/12 17:47:13,1052.225,26.297,55.608
2024/01/12 17:47:14,1045.633,26.297,55.612
2024/01/12 17:47:15,1041.608,26.300,55.608
2024/01/12 17:47:16,1044.233,26.300,55.624
2024/01/12 17:47:17,1053.042,26.300,55.616
2024/01/12 17:47:18,1050.183,26.303,55.620
2024/01/12 17:47:19,1052.750,26.300,55.612
2024/01/12 17:47:20,1053.625,26.303,55.608
