Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/01/2022
TIME       : 00:22:39
FILENAME   : C:\Users\CEMIE\Downloads\Chelem_practica ENES 20220119\CSV\chelem_practica_220120002238_V6105.CSV
CREATED BY : Diver-Office 10.0.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =chelem_practica
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
  Location                =chelem_practica
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:15 19/01/22
  End date / time         =04:44:19 19/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
2022/01/19 16:56:40,1057.18,22.450,41.816
2022/01/19 16:56:41,1056.11,22.450,41.752
2022/01/19 16:56:42,1057.90,22.453,41.748
2022/01/19 16:56:43,1056.47,22.460,41.736
2022/01/19 16:56:44,1056.47,22.460,41.724
2022/01/19 16:56:45,1057.54,22.463,41.716
2022/01/19 16:56:46,1056.47,22.467,41.708
2022/01/19 16:56:47,1056.83,22.470,41.696
2022/01/19 16:56:48,1056.83,22.470,41.708
2022/01/19 16:56:49,1055.75,22.480,41.704
2022/01/19 16:56:50,1055.75,22.487,41.696
2022/01/19 16:56:51,1056.47,22.493,41.696
2022/01/19 16:56:52,1056.83,22.497,41.684
2022/01/19 16:56:53,1056.83,22.500,41.672
2022/01/19 16:56:54,1056.83,22.500,41.676
2022/01/19 16:56:55,1055.75,22.500,41.688
2022/01/19 16:56:56,1054.68,22.503,41.664
2022/01/19 16:56:57,1054.68,22.503,41.664
2022/01/19 16:56:58,1054.68,22.503,41.664
2022/01/19 16:56:59,1054.68,22.507,41.652
2022/01/19 16:57:00,1055.75,22.507,41.652
2022/01/19 16:57:01,1055.75,22.510,41.656
2022/01/19 16:57:02,1054.68,22.513,41.664
2022/01/19 16:57:03,1054.68,22.510,41.660
2022/01/19 16:57:04,1055.75,22.510,41.668
2022/01/19 16:57:05,1055.75,22.507,41.668
2022/01/19 16:57:06,1055.75,22.507,41.660
2022/01/19 16:57:07,1055.75,22.510,41.664
2022/01/19 16:57:08,1054.68,22.510,41.664
2022/01/19 16:57:09,1055.75,22.513,41.664
2022/01/19 16:57:10,1055.39,22.517,41.668
2022/01/19 16:57:11,1055.39,22.517,41.696
2022/01/19 16:57:12,1056.83,22.513,41.692
2022/01/19 16:57:13,1056.83,22.510,41.676
2022/01/19 16:57:14,1055.75,22.510,41.668
2022/01/19 16:57:15,1055.75,22.510,41.664
2022/01/19 16:57:16,1055.75,22.510,41.660
2022/01/19 16:57:17,1055.75,22.510,41.664
2022/01/19 16:57:18,1055.75,22.510,41.668
2022/01/19 16:57:19,1055.75,22.513,41.672
2022/01/19 16:57:20,1056.83,22.510,41.660
2022/01/19 16:57:21,1056.83,22.510,41.672
2022/01/19 16:57:22,1055.75,22.513,41.672
2022/01/19 16:57:23,1055.75,22.513,41.672
2022/01/19 16:57:24,1056.83,22.510,41.668
2022/01/19 16:57:25,1055.75,22.510,41.760
2022/01/19 16:57:26,1056.83,22.503,41.744
2022/01/19 16:57:27,1055.75,22.497,41.724
2022/01/19 16:57:28,1056.83,22.497,41.740
2022/01/19 16:57:29,1056.83,22.497,41.752
2022/01/19 16:57:30,1056.47,22.490,41.724
2022/01/19 16:57:31,1057.54,22.493,41.772
2022/01/19 16:57:32,1056.83,22.483,41.752
2022/01/19 16:57:33,1056.83,22.480,41.708
2022/01/19 16:57:34,1055.75,22.483,41.680
2022/01/19 16:57:35,1054.68,22.487,41.684
2022/01/19 16:57:36,1056.47,22.490,41.700
2022/01/19 16:57:37,1056.47,22.490,41.696
2022/01/19 16:57:38,1055.39,22.490,41.684
2022/01/19 16:57:39,1055.39,22.490,41.688
2022/01/19 16:57:40,1055.39,22.493,41.676
2022/01/19 16:57:41,1057.90,22.500,41.792
2022/01/19 16:57:42,1056.83,22.503,41.736
2022/01/19 16:57:43,1056.83,22.503,41.704
2022/01/19 16:57:44,1057.90,22.503,41.900
2022/01/19 16:57:45,1057.90,22.503,42.200
2022/01/19 16:57:46,1058.62,22.493,42.336
2022/01/19 16:57:47,1058.98,22.470,42.780
2022/01/19 16:57:48,1059.69,22.440,42.956
2022/01/19 16:57:49,1058.98,22.420,42.712
2022/01/19 16:57:50,1056.83,22.413,42.640
2022/01/19 16:57:51,1058.98,22.413,42.328
2022/01/19 16:57:52,1058.62,22.407,42.476
2022/01/19 16:57:53,1057.54,22.407,42.528
2022/01/19 16:57:54,1057.54,22.403,42.712
2022/01/19 16:57:55,1058.26,22.393,42.880
2022/01/19 16:57:56,1058.62,22.387,42.700
2022/01/19 16:57:57,1056.83,22.380,42.836
2022/01/19 16:57:58,1058.62,22.373,43.032
2022/01/19 16:57:59,1057.90,22.363,43.044
2022/01/19 16:58:00,1057.54,22.353,42.972
2022/01/19 16:58:01,1058.62,22.350,42.336
2022/01/19 16:58:02,1058.98,22.363,41.964
2022/01/19 16:58:03,1058.62,22.390,41.796
2022/01/19 16:58:04,1057.54,22.410,41.784
2022/01/19 16:58:05,1057.90,22.427,41.768
2022/01/19 16:58:06,1057.54,22.437,41.988
2022/01/19 16:58:07,1056.47,22.437,42.388
2022/01/19 16:58:08,1055.75,22.423,42.284
2022/01/19 16:58:09,1055.75,22.413,42.556
2022/01/19 16:58:10,1056.47,22.403,42.820
2022/01/19 16:58:11,1056.47,22.383,42.996
2022/01/19 16:58:12,1055.75,22.357,43.052
2022/01/19 16:58:13,1056.83,22.347,42.920
2022/01/19 16:58:14,1057.90,22.343,43.056
2022/01/19 16:58:15,1058.62,22.333,42.972
2022/01/19 16:58:16,1057.90,22.330,42.968
2022/01/19 16:58:17,1056.83,22.327,43.028
2022/01/19 16:58:18,1056.83,22.323,43.032
2022/01/19 16:58:19,1057.90,22.320,42.960
2022/01/19 16:58:20,1056.83,22.320,42.704
2022/01/19 16:58:21,1056.83,22.327,42.708
2022/01/19 16:58:22,1056.83,22.337,42.896
2022/01/19 16:58:23,1058.62,22.333,43.212
2022/01/19 16:58:24,1057.18,22.313,43.092
2022/01/19 16:58:25,1056.83,22.307,43.128
2022/01/19 16:58:26,1057.90,22.307,43.140
2022/01/19 16:58:27,1057.90,22.300,43.140
2022/01/19 16:58:28,1057.90,22.300,43.200
2022/01/19 16:58:29,1058.62,22.297,42.996
2022/01/19 16:58:30,1057.54,22.297,42.884
2022/01/19 16:58:31,1056.83,22.303,42.892
2022/01/19 16:58:32,1056.83,22.307,42.796
2022/01/19 16:58:33,1056.83,22.310,42.580
2022/01/19 16:58:34,1057.90,22.320,42.496
2022/01/19 16:58:35,1057.90,22.330,42.672
2022/01/19 16:58:36,1058.62,22.333,42.864
2022/01/19 16:58:37,1058.62,22.333,42.864
2022/01/19 16:58:38,1057.54,22.333,43.016
2022/01/19 16:58:39,1057.90,22.330,42.964
2022/01/19 16:58:40,1056.83,22.323,43.032
2022/01/19 16:58:41,1056.83,22.320,42.748
2022/01/19 16:58:42,1056.83,22.320,42.636
2022/01/19 16:58:43,1056.83,22.327,42.532
2022/01/19 16:58:44,1056.83,22.330,42.552
2022/01/19 16:58:45,1057.54,22.333,42.632
2022/01/19 16:58:46,1056.83,22.337,42.624
2022/01/19 16:58:47,1056.83,22.343,42.600
2022/01/19 16:58:48,1056.83,22.347,42.632
2022/01/19 16:58:49,1056.83,22.347,42.568
2022/01/19 16:58:50,1056.47,22.353,42.592
2022/01/19 16:58:51,1056.47,22.353,42.576
2022/01/19 16:58:52,1056.47,22.353,42.548
2022/01/19 16:58:53,1055.75,22.360,42.472
2022/01/19 16:58:54,1055.75,22.360,42.420
2022/01/19 16:58:55,1056.47,22.373,42.388
2022/01/19 16:58:56,1055.75,22.380,42.336
2022/01/19 16:58:57,1056.47,22.383,42.284
2022/01/19 16:58:58,1056.47,22.390,42.208
2022/01/19 16:58:59,1056.11,22.397,42.200
2022/01/19 16:59:00,1055.75,22.400,42.200
2022/01/19 16:59:01,1056.47,22.407,42.212
2022/01/19 16:59:02,1056.47,22.407,42.212
2022/01/19 16:59:03,1056.47,22.410,42.208
2022/01/19 16:59:04,1055.75,22.413,42.220
2022/01/19 16:59:05,1055.75,22.413,42.168
2022/01/19 16:59:06,1056.11,22.417,42.196
2022/01/19 16:59:07,1056.83,22.420,42.152
2022/01/19 16:59:08,1056.83,22.423,42.112
2022/01/19 16:59:09,1054.68,22.430,42.136
2022/01/19 16:59:10,1055.75,22.430,42.148
2022/01/19 16:59:11,1055.75,22.430,42.128
2022/01/19 16:59:12,1055.75,22.433,42.096
2022/01/19 16:59:13,1054.68,22.433,42.072
2022/01/19 16:59:14,1057.54,22.437,41.968
2022/01/19 16:59:15,1057.54,22.437,41.964
2022/01/19 16:59:16,1058.62,22.440,41.968
2022/01/19 16:59:17,1057.90,22.443,41.916
2022/01/19 16:59:18,1058.26,22.450,42.796
2022/01/19 16:59:19,1064.35,22.417,43.156
2022/01/19 16:59:20,1060.05,22.380,43.176
2022/01/19 16:59:21,1065.78,22.350,43.256
2022/01/19 16:59:22,1061.84,22.323,43.160
2022/01/19 16:59:23,1063.63,22.317,43.192
2022/01/19 16:59:24,1063.63,22.317,43.224
2022/01/19 16:59:25,1061.84,22.307,43.212
2022/01/19 16:59:26,1062.92,22.303,42.984
2022/01/19 16:59:27,1062.92,22.310,42.940
2022/01/19 16:59:28,1063.28,22.313,43.180
2022/01/19 16:59:29,1062.92,22.307,43.168
2022/01/19 16:59:30,1063.99,22.303,43.060
2022/01/19 16:59:31,1063.99,22.300,43.072
2022/01/19 16:59:32,1062.92,22.300,43.104
2022/01/19 16:59:33,1061.13,22.303,43.056
2022/01/19 16:59:34,1063.99,22.303,42.968
2022/01/19 16:59:35,1061.13,22.310,42.940
2022/01/19 16:59:36,1062.56,22.317,42.864
2022/01/19 16:59:37,1061.84,22.320,42.704
2022/01/19 16:59:38,1061.84,22.333,42.748
2022/01/19 16:59:39,1060.05,22.347,42.740
2022/01/19 16:59:40,1058.98,22.347,42.168
2022/01/19 16:59:41,1058.98,22.423,41.724
2022/01/19 16:59:42,1056.47,22.490,41.692
2022/01/19 16:59:43,1057.90,22.513,41.696
2022/01/19 16:59:44,1057.54,22.523,41.720
2022/01/19 16:59:45,1056.47,22.523,41.724
2022/01/19 16:59:46,1057.90,22.513,41.720
2022/01/19 16:59:47,1056.83,22.510,42.648
2022/01/19 16:59:48,1055.39,22.370,43.008
2022/01/19 16:59:49,1054.68,22.303,43.228
2022/01/19 16:59:50,1056.47,22.297,43.288
2022/01/19 16:59:51,1054.68,22.293,42.080
2022/01/19 16:59:52,1052.53,22.447,41.808
2022/01/19 16:59:53,1053.24,22.463,42.060
2022/01/19 16:59:54,1052.53,22.387,42.484
2022/01/19 16:59:55,1048.58,22.337,42.048
2022/01/19 16:59:56,1043.21,22.317,36.036
2022/01/19 16:59:57,1038.19,22.273,30.432
2022/01/19 16:59:58,1037.83,22.257,10.648
2022/01/19 16:59:59,1037.48,22.243,13.028
2022/01/19 17:00:00,1037.83,22.233,11.032
2022/01/19 17:00:01,1038.19,22.223,13.288
2022/01/19 17:00:02,1037.12,22.223,13.880
2022/01/19 17:00:03,1037.83,22.317,10.088
2022/01/19 17:00:04,1037.12,22.337,10.236
2022/01/19 17:00:05,1036.04,22.330,11.488
2022/01/19 17:00:06,1036.76,22.297,10.188
2022/01/19 17:00:07,1036.04,22.347,11.096
2022/01/19 17:00:08,1036.76,22.297,10.184
2022/01/19 17:00:09,1036.04,22.320,10.916
2022/01/19 17:00:10,1036.04,22.277,11.272
2022/01/19 17:00:11,1036.04,22.247,9.928
2022/01/19 17:00:12,1036.04,22.330,11.016
2022/01/19 17:00:13,1036.04,22.277,9.928
2022/01/19 17:00:14,1035.68,22.283,9.912
2022/01/19 17:00:15,1036.40,22.340,10.672
2022/01/19 17:00:16,1036.40,22.340,9.368
2022/01/19 17:00:17,1036.04,22.343,10.716
2022/01/19 17:00:18,1036.40,22.397,10.936
2022/01/19 17:00:19,1036.76,22.390,9.848
2022/01/19 17:00:20,1036.04,22.377,11.072
2022/01/19 17:00:21,1037.12,22.453,9.508
2022/01/19 17:00:22,1037.12,22.497,10.080
2022/01/19 17:00:23,1036.04,22.503,10.396
2022/01/19 17:00:24,1037.12,22.503,10.464
2022/01/19 17:00:25,1037.12,22.473,9.404
2022/01/19 17:00:26,1038.19,22.420,10.244
2022/01/19 17:00:27,1037.12,22.357,10.852
2022/01/19 17:00:28,1038.19,22.367,11.036
2022/01/19 17:00:29,1038.19,22.367,11.192
2022/01/19 17:00:30,1036.40,22.417,11.892
2022/01/19 17:00:31,1037.48,22.450,10.180
2022/01/19 17:00:32,1037.12,22.413,11.416
2022/01/19 17:00:33,1037.83,22.403,11.276
2022/01/19 17:00:34,1037.12,22.377,10.344
2022/01/19 17:00:35,1037.48,22.397,10.236
2022/01/19 17:00:36,1037.83,22.383,9.336
2022/01/19 17:00:37,1037.12,22.363,10.380
2022/01/19 17:00:38,1037.12,22.377,9.120
2022/01/19 17:00:39,1037.12,22.377,10.392
2022/01/19 17:00:40,1037.12,22.380,12.528
2022/01/19 17:00:41,1037.12,22.360,9.752
2022/01/19 17:00:42,1037.12,22.343,9.448
2022/01/19 17:00:43,1037.83,22.350,11.608
2022/01/19 17:00:44,1037.12,22.360,10.220
2022/01/19 17:00:45,1037.12,22.360,13.080
2022/01/19 17:00:46,1037.12,22.360,11.740
2022/01/19 17:00:47,1037.83,22.353,11.688
2022/01/19 17:00:48,1037.83,22.350,12.228
2022/01/19 17:00:49,1037.12,22.357,10.264
2022/01/19 17:00:50,1038.19,22.367,11.532
2022/01/19 17:00:51,1037.83,22.370,11.360
2022/01/19 17:00:52,1037.12,22.380,10.672
2022/01/19 17:00:53,1037.83,22.387,11.584
2022/01/19 17:00:54,1037.12,22.400,10.408
2022/01/19 17:00:55,1036.04,22.400,10.412
2022/01/19 17:00:56,1036.76,22.403,10.868
2022/01/19 17:00:57,1036.76,22.410,11.940
2022/01/19 17:00:58,1036.76,22.410,11.448
2022/01/19 17:00:59,1037.83,22.490,10.964
2022/01/19 17:01:00,1038.19,22.447,9.164
2022/01/19 17:01:01,1037.83,22.390,11.832
2022/01/19 17:01:02,1037.83,22.370,10.904
2022/01/19 17:01:03,1036.76,22.370,10.852
2022/01/19 17:01:04,1036.04,22.377,10.908
2022/01/19 17:01:05,1037.12,22.443,11.852
2022/01/19 17:01:06,1037.12,22.420,11.528
2022/01/19 17:01:07,1036.04,22.400,10.720
2022/01/19 17:01:08,1036.76,22.407,10.388
2022/01/19 17:01:09,1036.76,22.403,10.260
2022/01/19 17:01:10,1036.04,22.400,12.132
2022/01/19 17:01:11,1036.76,22.387,11.748
2022/01/19 17:01:12,1036.76,22.387,9.888
2022/01/19 17:01:13,1036.04,22.377,10.136
2022/01/19 17:01:14,1036.04,22.377,12.036
2022/01/19 17:01:15,1036.04,22.380,10.928
2022/01/19 17:01:16,1036.04,22.380,12.160
2022/01/19 17:01:17,1036.76,22.373,12.744
2022/01/19 17:01:18,1036.76,22.373,12.596
2022/01/19 17:01:19,1036.76,22.373,11.140
2022/01/19 17:01:20,1036.76,22.373,12.076
2022/01/19 17:01:21,1036.40,22.397,10.572
2022/01/19 17:01:22,1037.12,22.400,11.612
2022/01/19 17:01:23,1037.12,22.400,11.284
2022/01/19 17:01:24,1037.83,22.390,11.644
2022/01/19 17:01:25,1036.76,22.383,11.204
2022/01/19 17:01:26,1037.12,22.377,12.884
2022/01/19 17:01:27,1042.13,22.370,29.096
2022/01/19 17:01:28,1047.51,22.357,41.304
2022/01/19 17:01:29,1050.38,22.373,42.556
2022/01/19 17:01:30,1053.24,22.373,42.704
2022/01/19 17:01:31,1054.32,22.390,41.948
2022/01/19 17:01:32,1052.53,22.400,42.712
2022/01/19 17:01:33,1051.81,22.420,42.984
2022/01/19 17:01:34,1054.68,22.453,43.000
2022/01/19 17:01:35,1051.81,22.470,42.988
2022/01/19 17:01:36,1053.60,22.487,43.000
2022/01/19 17:01:37,1053.60,22.483,43.004
2022/01/19 17:01:38,1055.75,22.477,43.004
2022/01/19 17:01:39,1052.53,22.493,43.000
2022/01/19 17:01:40,1054.68,22.500,42.988
2022/01/19 17:01:41,1054.68,22.497,42.992
2022/01/19 17:01:42,1054.32,22.490,43.008
2022/01/19 17:01:43,1054.68,22.483,43.000
2022/01/19 17:01:44,1054.32,22.490,42.984
2022/01/19 17:01:45,1054.68,22.513,42.984
2022/01/19 17:01:46,1055.75,22.510,42.996
2022/01/19 17:01:47,1053.60,22.503,42.992
2022/01/19 17:01:48,1053.60,22.500,42.988
2022/01/19 17:01:49,1054.68,22.520,42.984
2022/01/19 17:01:50,1057.90,22.513,43.040
2022/01/19 17:01:51,1060.05,22.487,43.040
2022/01/19 17:01:52,1059.33,22.450,43.008
2022/01/19 17:01:53,1060.05,22.470,43.020
2022/01/19 17:01:54,1057.90,22.487,43.048
2022/01/19 17:01:55,1060.05,22.480,43.048
2022/01/19 17:01:56,1058.26,22.450,43.112
2022/01/19 17:01:57,1056.83,22.443,43.084
2022/01/19 17:01:58,1061.13,22.447,43.100
2022/01/19 17:01:59,1059.69,22.440,43.076
2022/01/19 17:02:00,1061.84,22.440,43.080
2022/01/19 17:02:01,1058.98,22.453,43.084
2022/01/19 17:02:02,1058.62,22.463,43.092
2022/01/19 17:02:03,1058.98,22.447,43.072
2022/01/19 17:02:04,1058.98,22.430,43.096
2022/01/19 17:02:05,1058.62,22.407,43.096
2022/01/19 17:02:06,1058.98,22.400,43.088
2022/01/19 17:02:07,1059.69,22.407,43.096
2022/01/19 17:02:08,1057.54,22.407,43.096
2022/01/19 17:02:09,1059.69,22.407,43.096
2022/01/19 17:02:10,1058.62,22.407,43.112
2022/01/19 17:02:11,1059.69,22.390,43.084
2022/01/19 17:02:12,1057.54,22.410,43.076
2022/01/19 17:02:13,1058.98,22.423,43.080
2022/01/19 17:02:14,1056.83,22.430,43.072
2022/01/19 17:02:15,1056.83,22.430,43.072
2022/01/19 17:02:16,1056.83,22.423,43.080
2022/01/19 17:02:17,1056.83,22.423,43.076
2022/01/19 17:02:18,1056.83,22.423,43.080
2022/01/19 17:02:19,1055.75,22.423,43.084
2022/01/19 17:02:20,1054.68,22.430,43.060
2022/01/19 17:02:21,1055.75,22.453,43.068
2022/01/19 17:02:22,1056.11,22.450,43.088
2022/01/19 17:02:23,1055.75,22.430,43.080
2022/01/19 17:02:24,1056.83,22.420,43.080
2022/01/19 17:02:25,1056.83,22.423,43.084
2022/01/19 17:02:26,1055.75,22.423,43.088
2022/01/19 17:02:27,1056.11,22.417,43.092
2022/01/19 17:02:28,1056.47,22.410,43.104
2022/01/19 17:02:29,1055.75,22.400,43.120
2022/01/19 17:02:30,1055.39,22.390,43.140
2022/01/19 17:02:31,1055.39,22.383,43.156
2022/01/19 17:02:32,1055.75,22.380,43.120
2022/01/19 17:02:33,1055.75,22.377,43.100
2022/01/19 17:02:34,1056.83,22.380,43.108
2022/01/19 17:02:35,1055.75,22.380,43.116
2022/01/19 17:02:36,1055.75,22.380,43.108
2022/01/19 17:02:37,1055.75,22.380,43.112
2022/01/19 17:02:38,1054.68,22.380,43.100
2022/01/19 17:02:39,1055.39,22.383,43.096
2022/01/19 17:02:40,1055.39,22.383,43.092
2022/01/19 17:02:41,1055.39,22.383,43.096
2022/01/19 17:02:42,1055.39,22.383,43.096
2022/01/19 17:02:43,1055.39,22.387,43.096
2022/01/19 17:02:44,1055.39,22.387,43.088
2022/01/19 17:02:45,1055.39,22.387,43.092
2022/01/19 17:02:46,1055.39,22.387,43.092
2022/01/19 17:02:47,1056.47,22.387,43.096
2022/01/19 17:02:48,1055.39,22.387,43.096
2022/01/19 17:02:49,1056.47,22.390,43.108
2022/01/19 17:02:50,1055.39,22.387,43.108
2022/01/19 17:02:51,1055.39,22.387,43.112
2022/01/19 17:02:52,1055.39,22.387,43.104
2022/01/19 17:02:53,1055.39,22.387,43.112
2022/01/19 17:02:54,1055.39,22.383,43.120
2022/01/19 17:02:55,1054.68,22.380,43.136
2022/01/19 17:02:56,1054.68,22.377,43.128
2022/01/19 17:02:57,1055.39,22.373,43.120
2022/01/19 17:02:58,1055.39,22.373,43.112
2022/01/19 17:02:59,1054.32,22.373,43.124
2022/01/19 17:03:00,1056.47,22.373,43.120
2022/01/19 17:03:01,1055.39,22.373,43.116
2022/01/19 17:03:02,1055.75,22.380,43.092
2022/01/19 17:03:03,1055.39,22.387,43.096
2022/01/19 17:03:04,1055.03,22.393,43.092
2022/01/19 17:03:05,1055.03,22.397,43.088
2022/01/19 17:03:06,1054.68,22.400,43.088
2022/01/19 17:03:07,1055.39,22.410,43.076
2022/01/19 17:03:08,1053.60,22.413,43.108
2022/01/19 17:03:09,1055.39,22.410,43.120
2022/01/19 17:03:10,1055.39,22.403,43.120
2022/01/19 17:03:11,1056.47,22.403,43.132
2022/01/19 17:03:12,1054.68,22.400,43.116
2022/01/19 17:03:13,1055.03,22.397,43.100
2022/01/19 17:03:14,1054.32,22.403,43.084
2022/01/19 17:03:15,1054.32,22.410,43.096
2022/01/19 17:03:16,1053.60,22.413,43.092
2022/01/19 17:03:17,1054.68,22.413,43.088
2022/01/19 17:03:18,1055.03,22.417,43.064
2022/01/19 17:03:19,1055.75,22.427,43.092
2022/01/19 17:03:20,1054.68,22.430,43.092
2022/01/19 17:03:21,1055.75,22.427,43.080
2022/01/19 17:03:22,1054.68,22.427,43.076
2022/01/19 17:03:23,1054.32,22.437,43.056
2022/01/19 17:03:24,1054.68,22.447,43.060
2022/01/19 17:03:25,1053.96,22.450,43.068
2022/01/19 17:03:26,1054.68,22.453,43.056
2022/01/19 17:03:27,1053.24,22.457,43.076
2022/01/19 17:03:28,1055.39,22.457,43.068
2022/01/19 17:03:29,1055.39,22.457,43.072
2022/01/19 17:03:30,1055.39,22.457,43.076
2022/01/19 17:03:31,1055.39,22.457,43.080
2022/01/19 17:03:32,1054.32,22.457,43.080
2022/01/19 17:03:33,1054.32,22.457,43.084
2022/01/19 17:03:34,1055.39,22.457,43.108
2022/01/19 17:03:35,1055.75,22.447,43.096
2022/01/19 17:03:36,1056.83,22.447,43.080
2022/01/19 17:03:37,1056.83,22.443,43.096
2022/01/19 17:03:38,1056.83,22.443,43.092
2022/01/19 17:03:39,1057.90,22.443,43.100
2022/01/19 17:03:40,1056.83,22.443,43.096
2022/01/19 17:03:41,1055.75,22.443,43.100
2022/01/19 17:03:42,1056.83,22.443,43.096
2022/01/19 17:03:43,1056.47,22.440,43.100
2022/01/19 17:03:44,1056.47,22.440,43.100
2022/01/19 17:03:45,1056.47,22.440,43.088
2022/01/19 17:03:46,1057.90,22.443,43.088
2022/01/19 17:03:47,1057.90,22.447,43.080
2022/01/19 17:03:48,1056.83,22.447,43.072
2022/01/19 17:03:49,1057.90,22.453,43.060
2022/01/19 17:03:50,1057.54,22.460,43.044
2022/01/19 17:03:51,1057.54,22.467,43.056
2022/01/19 17:03:52,1057.54,22.467,43.036
2022/01/19 17:03:53,1057.90,22.470,43.040
2022/01/19 17:03:54,1056.83,22.473,43.032
2022/01/19 17:03:55,1056.83,22.477,43.040
2022/01/19 17:03:56,1056.83,22.480,43.040
2022/01/19 17:03:57,1055.75,22.487,43.044
2022/01/19 17:03:58,1057.90,22.487,43.056
2022/01/19 17:03:59,1057.90,22.483,43.048
2022/01/19 17:04:00,1058.98,22.483,43.036
2022/01/19 17:04:01,1057.90,22.487,43.044
2022/01/19 17:04:02,1055.39,22.490,43.036
2022/01/19 17:04:03,1055.39,22.490,43.036
2022/01/19 17:04:04,1055.75,22.497,43.036
2022/01/19 17:04:05,1056.83,22.500,43.016
2022/01/19 17:04:06,1056.83,22.503,43.024
2022/01/19 17:04:07,1056.83,22.503,43.020
2022/01/19 17:04:08,1056.83,22.503,43.024
2022/01/19 17:04:09,1056.83,22.507,43.020
2022/01/19 17:04:10,1056.83,22.507,43.020
2022/01/19 17:04:11,1056.83,22.510,43.016
2022/01/19 17:04:12,1056.83,22.500,43.020
2022/01/19 17:04:13,1057.54,22.493,43.020
2022/01/19 17:04:14,1057.54,22.490,43.024
2022/01/19 17:04:15,1056.83,22.487,43.016
2022/01/19 17:04:16,1057.90,22.483,43.020
2022/01/19 17:04:17,1056.83,22.483,43.012
2022/01/19 17:04:18,1056.83,22.480,43.016
2022/01/19 17:04:19,1055.75,22.487,43.024
2022/01/19 17:04:20,1056.47,22.493,43.012
2022/01/19 17:04:21,1056.83,22.500,43.016
2022/01/19 17:04:22,1056.83,22.500,43.004
2022/01/19 17:04:23,1056.83,22.507,43.012
2022/01/19 17:04:24,1056.83,22.503,43.016
2022/01/19 17:04:25,1055.75,22.503,43.016
2022/01/19 17:04:26,1057.90,22.507,43.016
2022/01/19 17:04:27,1057.90,22.513,43.016
2022/01/19 17:04:28,1058.62,22.517,43.020
2022/01/19 17:04:29,1058.98,22.520,43.028
2022/01/19 17:04:30,1058.98,22.520,43.020
2022/01/19 17:04:31,1057.90,22.520,43.024
2022/01/19 17:04:32,1057.54,22.517,43.028
2022/01/19 17:04:33,1062.92,22.507,43.024
2022/01/19 17:04:34,1063.99,22.507,43.040
2022/01/19 17:04:35,1066.86,22.493,43.052
2022/01/19 17:04:36,1067.93,22.490,43.052
2022/01/19 17:04:37,1065.07,22.487,43.056
2022/01/19 17:04:38,1069.37,22.477,43.052
2022/01/19 17:04:39,1061.13,22.487,43.048
2022/01/19 17:04:40,1063.99,22.497,43.052
2022/01/19 17:04:41,1061.84,22.507,43.092
2022/01/19 17:04:42,1066.14,22.483,43.140
2022/01/19 17:04:43,1061.84,22.463,43.072
2022/01/19 17:04:44,1063.63,22.463,43.064
2022/01/19 17:04:45,1061.84,22.477,43.020
2022/01/19 17:04:46,1062.56,22.463,42.480
2022/01/19 17:04:47,1061.84,22.443,43.088
2022/01/19 17:04:48,1059.33,22.450,43.112
2022/01/19 17:04:49,1061.84,22.427,43.148
2022/01/19 17:04:50,1059.69,22.403,43.152
2022/01/19 17:04:51,1057.90,22.400,43.168
2022/01/19 17:04:52,1058.26,22.397,43.160
2022/01/19 17:04:53,1056.83,22.400,43.136
2022/01/19 17:04:54,1056.83,22.420,43.128
2022/01/19 17:04:55,1055.75,22.427,43.136
2022/01/19 17:04:56,1053.60,22.443,43.148
2022/01/19 17:04:57,1053.60,22.453,43.116
2022/01/19 17:04:58,1048.23,22.493,43.108
2022/01/19 17:04:59,1050.73,22.530,43.036
2022/01/19 17:05:00,1054.32,22.523,43.176
2022/01/19 17:05:01,1050.73,22.513,42.936
2022/01/19 17:05:02,1052.53,22.503,43.080
2022/01/19 17:05:03,1043.21,22.510,42.336
2022/01/19 17:05:04,1038.19,22.480,33.748
2022/01/19 17:05:05,1035.68,22.463,32.848
